Hourly measurement data supplied by UK-air on 08/02/2024,,,,,,,,,,,,,,,
All Data GMT hour ending,,,,,,,,,,,,,,,
Status: V=Verified P=Provisionaly Verified N=Not Verified S=Suspect,,,,,,,,,,,,,,,
Site Name,,Bristol Temple Way,,,,,,,,,,,,,
Latitude,,51.457968,,,,,,,,,,,,,
Longitude,,-2.583975,,,,,,,,,,,,,
Site Type,,Urban Traffic,,,,,,,,,,,,,
Zone,,South West,,,,,,,,,,,,,
Agglomeration,,Bristol Urban Area,,,,,,,,,,,,,
Local Authority,,Bristol,,,,,,,,,,,,,
Date,Time,Nitric oxide,Status,Nitrogen dioxide,Status,Nitrogen oxides as nitrogen dioxide,Status,PM10 particulate matter (Hourly measured),Status,Modelled Wind Direction,Status,Modelled Wind Speed,Status,Modelled Temperature,Status
7/19/2023,13:00:00,3.59377,V ugm-3,14.34383,V ugm-3,19.8542,V ugm-3,No data,V ugm-3 (Ref.eq),308,N deg,3.8,N ms-1,19,N degC
7/19/2023,14:00:00,3.00002,V ugm-3,11.3213,V ugm-3,15.92126,V ugm-3,No data,V ugm-3 (Ref.eq),281.2,N deg,4.1,N ms-1,19.5,N degC
7/19/2023,15:00:00,2.62501,V ugm-3,11.2645,V ugm-3,15.28947,V ugm-3,No data,V ugm-3 (Ref.eq),278.9,N deg,4.7,N ms-1,19.9,N degC
7/19/2023,16:00:00,3.53127,V ugm-3,12.63904,V ugm-3,18.05357,V ugm-3,No data,V ugm-3 (Ref.eq),287.3,N deg,4.8,N ms-1,19.5,N degC
7/19/2023,17:00:00,3.00002,V ugm-3,11.51084,V ugm-3,16.1108,V ugm-3,No data,V ugm-3 (Ref.eq),290.4,N deg,4.6,N ms-1,18.9,N degC
7/19/2023,18:00:00,2.46876,V ugm-3,10.38265,V ugm-3,14.16803,V ugm-3,No data,V ugm-3 (Ref.eq),287.2,N deg,3.9,N ms-1,18,N degC
7/19/2023,19:00:00,1.84376,V ugm-3,11.2462,V ugm-3,14.07326,V ugm-3,No data,V ugm-3 (Ref.eq),293.6,N deg,3.1,N ms-1,16.8,N degC
7/19/2023,20:00:00,1.96876,V ugm-3,15.41393,V ugm-3,18.43265,V ugm-3,No data,V ugm-3 (Ref.eq),321.8,N deg,3.1,N ms-1,15.1,N degC
7/19/2023,21:00:00,1.18751,V ugm-3,15.52199,V ugm-3,17.34281,V ugm-3,No data,V ugm-3 (Ref.eq),319.5,N deg,2.8,N ms-1,13.8,N degC
7/19/2023,22:00:00,0.78125,V ugm-3,15.00767,V ugm-3,16.20557,V ugm-3,No data,V ugm-3 (Ref.eq),312.2,N deg,2.5,N ms-1,12.6,N degC
7/19/2023,23:00:00,1.84376,V ugm-3,18.0696,V ugm-3,20.89666,V ugm-3,No data,V ugm-3 (Ref.eq),312.2,N deg,2.3,N ms-1,11.7,N degC
7/19/2023,24:00:00,1.93751,V ugm-3,20.15293,V ugm-3,23.12374,V ugm-3,No data,V ugm-3 (Ref.eq),305.7,N deg,1.9,N ms-1,11,N degC
7/20/2023,1:00:00,14.74204,V ugm-3,38.46328,V ugm-3,61.06743,V ugm-3,No data,V ugm-3 (Ref.eq),310.7,N deg,1.8,N ms-1,10.5,N degC
7/20/2023,2:00:00,6.91293,V ugm-3,36.76388,V ugm-3,47.36357,V ugm-3,No data,V ugm-3 (Ref.eq),305.6,N deg,1.7,N ms-1,9.8,N degC
7/20/2023,3:00:00,6.49649,V ugm-3,32.23979,V ugm-3,42.20094,V ugm-3,No data,V ugm-3 (Ref.eq),313.7,N deg,0.9,N ms-1,9.1,N degC
7/20/2023,4:00:00,28.45339,V ugm-3,34.56933,V ugm-3,78.19725,V ugm-3,No data,V ugm-3 (Ref.eq),235.4,N deg,0.2,N ms-1,8.2,N degC
7/20/2023,5:00:00,31.60794,V ugm-3,33.18997,V ugm-3,81.65479,V ugm-3,No data,V ugm-3 (Ref.eq),209.3,N deg,0.7,N ms-1,8.4,N degC
7/20/2023,6:00:00,34.26275,V ugm-3,30.82439,V ugm-3,83.35988,V ugm-3,No data,V ugm-3 (Ref.eq),161.9,N deg,0.8,N ms-1,8,N degC
7/20/2023,7:00:00,50.81632,V ugm-3,36.18157,V ugm-3,114.09884,V ugm-3,No data,V ugm-3 (Ref.eq),149.5,N deg,1,N ms-1,8.4,N degC
7/20/2023,8:00:00,60.81092,V ugm-3,49.18014,V ugm-3,142.42225,V ugm-3,No data,V ugm-3 (Ref.eq),142.3,N deg,0.3,N ms-1,9.2,N degC
7/20/2023,9:00:00,15.14807,V ugm-3,31.62029,V ugm-3,54.84701,V ugm-3,No data,V ugm-3 (Ref.eq),42.4,N deg,0.7,N ms-1,12.7,N degC
7/20/2023,10:00:00,12.96175,V ugm-3,24.78944,V ugm-3,44.66385,V ugm-3,No data,V ugm-3 (Ref.eq),293.9,N deg,0.7,N ms-1,15.7,N degC
7/20/2023,11:00:00,9.21378,V ugm-3,21.67927,V ugm-3,35.80686,V ugm-3,No data,V ugm-3 (Ref.eq),309.2,N deg,1.8,N ms-1,17.2,N degC
7/20/2023,12:00:00,6.59019,V ugm-3,13.62433,V ugm-3,23.72915,V ugm-3,No data,V ugm-3 (Ref.eq),291.6,N deg,2.2,N ms-1,18.3,N degC
7/20/2023,13:00:00,4.21647,V ugm-3,14.32744,V ugm-3,20.79261,V ugm-3,No data,V ugm-3 (Ref.eq),276.6,N deg,2.6,N ms-1,19.1,N degC
7/20/2023,14:00:00,4.59127,V ugm-3,14.79475,V ugm-3,21.83461,V ugm-3,No data,V ugm-3 (Ref.eq),279.6,N deg,3.4,N ms-1,19.2,N degC
7/20/2023,15:00:00,3.65428,V ugm-3,12.96337,V ugm-3,18.56652,V ugm-3,No data,V ugm-3 (Ref.eq),286.9,N deg,3.4,N ms-1,19,N degC
7/20/2023,16:00:00,9.99461,V ugm-3,25.59728,V ugm-3,40.92212,V ugm-3,No data,V ugm-3 (Ref.eq),280.7,N deg,4,N ms-1,18.7,N degC
7/20/2023,17:00:00,20.33277,V ugm-3,37.73751,V ugm-3,68.91399,V ugm-3,No data,V ugm-3 (Ref.eq),293.6,N deg,4.5,N ms-1,17.8,N degC
7/20/2023,18:00:00,17.02206,V ugm-3,33.48324,V ugm-3,59.58337,V ugm-3,No data,V ugm-3 (Ref.eq),309.5,N deg,3.7,N ms-1,16.5,N degC
7/20/2023,19:00:00,9.86967,V ugm-3,27.87283,V ugm-3,43.00612,V ugm-3,No data,V ugm-3 (Ref.eq),310.6,N deg,2.8,N ms-1,15.1,N degC
7/20/2023,20:00:00,3.96661,V ugm-3,19.16273,V ugm-3,25.24478,V ugm-3,No data,V ugm-3 (Ref.eq),296.4,N deg,1.9,N ms-1,14.5,N degC
7/20/2023,21:00:00,3.56058,V ugm-3,19.07485,V ugm-3,24.53433,V ugm-3,No data,V ugm-3 (Ref.eq),346.5,N deg,2.5,N ms-1,14.2,N degC
7/20/2023,22:00:00,1.74906,V ugm-3,20.90521,V ugm-3,23.58706,V ugm-3,No data,V ugm-3 (Ref.eq),352.2,N deg,2.5,N ms-1,14,N degC
7/20/2023,23:00:00,1.87399,V ugm-3,24.97637,V ugm-3,27.84978,V ugm-3,No data,V ugm-3 (Ref.eq),358.9,N deg,2.8,N ms-1,13.8,N degC
7/20/2023,24:00:00,1.34303,V ugm-3,13.52334,V ugm-3,15.58261,V ugm-3,No data,V ugm-3 (Ref.eq),2.8,N deg,2.6,N ms-1,13.6,N degC
7/21/2023,1:00:00,1.56081,V ugm-3,11.24142,V ugm-3,13.63462,V ugm-3,No data,V ugm-3 (Ref.eq),318.6,N deg,1.8,N ms-1,10.1,N degC
7/21/2023,2:00:00,0.49946,V ugm-3,8.76578,V ugm-3,9.53161,V ugm-3,No data,V ugm-3 (Ref.eq),301.2,N deg,1.9,N ms-1,9.3,N degC
7/21/2023,3:00:00,0.43703,V ugm-3,10.73943,V ugm-3,11.40952,V ugm-3,No data,V ugm-3 (Ref.eq),298.3,N deg,1.9,N ms-1,8.7,N degC
7/21/2023,4:00:00,0.65554,V ugm-3,19.30476,V ugm-3,20.3099,V ugm-3,No data,V ugm-3 (Ref.eq),285.9,N deg,1.6,N ms-1,8.4,N degC
7/21/2023,5:00:00,1.40473,V ugm-3,24.8313,V ugm-3,26.98518,V ugm-3,No data,V ugm-3 (Ref.eq),265.1,N deg,1.8,N ms-1,8.1,N degC
7/21/2023,6:00:00,29.37436,V ugm-3,38.42464,V ugm-3,83.4647,V ugm-3,No data,V ugm-3 (Ref.eq),249.1,N deg,1.7,N ms-1,8.5,N degC
7/21/2023,7:00:00,16.19076,V ugm-3,36.59343,V ugm-3,61.41891,V ugm-3,No data,V ugm-3 (Ref.eq),265.3,N deg,1.6,N ms-1,10.6,N degC
7/21/2023,8:00:00,7.39822,V ugm-3,26.71953,V ugm-3,38.06331,V ugm-3,No data,V ugm-3 (Ref.eq),301.9,N deg,2.1,N ms-1,12.8,N degC
7/21/2023,9:00:00,6.02471,V ugm-3,17.79477,V ugm-3,27.03252,V ugm-3,No data,V ugm-3 (Ref.eq),310.5,N deg,2.8,N ms-1,14.6,N degC
7/21/2023,10:00:00,4.55755,V ugm-3,11.85414,V ugm-3,18.84229,V ugm-3,No data,V ugm-3 (Ref.eq),307.7,N deg,3.4,N ms-1,16,N degC
7/21/2023,11:00:00,6.49295,V ugm-3,13.99955,V ugm-3,23.95527,V ugm-3,No data,V ugm-3 (Ref.eq),298.8,N deg,3.9,N ms-1,17.1,N degC
7/21/2023,12:00:00,2.99675,V ugm-3,12.35364,V ugm-3,16.94859,V ugm-3,No data,V ugm-3 (Ref.eq),294.2,N deg,4.7,N ms-1,17.9,N degC
7/21/2023,13:00:00,4.49512,V ugm-3,13.74888,V ugm-3,20.6413,V ugm-3,No data,V ugm-3 (Ref.eq),285.2,N deg,5.2,N ms-1,18.3,N degC
7/21/2023,14:00:00,3.18404,V ugm-3,10.83555,V ugm-3,15.71768,V ugm-3,No data,V ugm-3 (Ref.eq),279.8,N deg,5.7,N ms-1,18.2,N degC
7/21/2023,15:00:00,3.62107,V ugm-3,14.04754,V ugm-3,19.59977,V ugm-3,No data,V ugm-3 (Ref.eq),277.3,N deg,6.3,N ms-1,17.6,N degC
7/21/2023,16:00:00,4.61998,V ugm-3,15.26175,V ugm-3,22.34563,V ugm-3,No data,V ugm-3 (Ref.eq),264.3,N deg,5.5,N ms-1,15,N degC
7/21/2023,17:00:00,3.71472,V ugm-3,14.14066,V ugm-3,19.83648,V ugm-3,No data,V ugm-3 (Ref.eq),273,N deg,6,N ms-1,15.3,N degC
7/21/2023,18:00:00,3.05918,V ugm-3,13.44147,V ugm-3,18.13215,V ugm-3,No data,V ugm-3 (Ref.eq),274.8,N deg,6.1,N ms-1,15.6,N degC
7/21/2023,19:00:00,2.24756,V ugm-3,11.08791,V ugm-3,14.53412,V ugm-3,No data,V ugm-3 (Ref.eq),270.6,N deg,5.3,N ms-1,14.4,N degC
7/21/2023,20:00:00,2.30999,V ugm-3,11.46561,V ugm-3,15.00755,V ugm-3,No data,V ugm-3 (Ref.eq),273.6,N deg,4.5,N ms-1,13.2,N degC
7/21/2023,21:00:00,1.52959,V ugm-3,11.24194,V ugm-3,13.58728,V ugm-3,No data,V ugm-3 (Ref.eq),276.5,N deg,3.9,N ms-1,12.6,N degC
7/21/2023,22:00:00,2.02905,V ugm-3,14.97364,V ugm-3,18.08481,V ugm-3,No data,V ugm-3 (Ref.eq),271.7,N deg,3,N ms-1,12,N degC
7/21/2023,23:00:00,4.40147,V ugm-3,22.84019,V ugm-3,29.58902,V ugm-3,No data,V ugm-3 (Ref.eq),258.1,N deg,2.7,N ms-1,11.3,N degC
7/21/2023,24:00:00,0.62432,V ugm-3,8.8426,V ugm-3,9.79988,V ugm-3,No data,V ugm-3 (Ref.eq),232.4,N deg,2.5,N ms-1,10.7,N degC
7/22/2023,1:00:00,0.37439,V ugm-3,7.13931,V ugm-3,7.71337,V ugm-3,No data,V ugm-3 (Ref.eq),231.6,N deg,3.4,N ms-1,11.1,N degC
7/22/2023,2:00:00,0.49919,V ugm-3,5.481,V ugm-3,6.24641,V ugm-3,No data,V ugm-3 (Ref.eq),226.7,N deg,3.7,N ms-1,10.5,N degC
7/22/2023,3:00:00,0.21839,V ugm-3,4.16066,V ugm-3,4.49552,V ugm-3,No data,V ugm-3 (Ref.eq),224.2,N deg,4.1,N ms-1,10.2,N degC
7/22/2023,4:00:00,0.43679,V ugm-3,3.73115,V ugm-3,4.40088,V ugm-3,No data,V ugm-3 (Ref.eq),226.7,N deg,4.8,N ms-1,10.1,N degC
7/22/2023,5:00:00,0.77998,V ugm-3,4.15136,V ugm-3,5.3473,V ugm-3,No data,V ugm-3 (Ref.eq),225.9,N deg,5.4,N ms-1,10.4,N degC
7/22/2023,6:00:00,1.96554,V ugm-3,6.11922,V ugm-3,9.13301,V ugm-3,No data,V ugm-3 (Ref.eq),218,N deg,5.3,N ms-1,10.6,N degC
7/22/2023,7:00:00,15.97393,V ugm-3,21.92916,V ugm-3,46.42218,V ugm-3,No data,V ugm-3 (Ref.eq),221.4,N deg,5.7,N ms-1,11.8,N degC
7/22/2023,8:00:00,17.37789,V ugm-3,26.1175,V ugm-3,52.76323,V ugm-3,No data,V ugm-3 (Ref.eq),224,N deg,6.4,N ms-1,12.8,N degC
7/22/2023,9:00:00,22.58814,V ugm-3,30.81067,V ugm-3,65.44533,V ugm-3,No data,V ugm-3 (Ref.eq),225.9,N deg,6.5,N ms-1,13.7,N degC
7/22/2023,10:00:00,25.67684,V ugm-3,35.06576,V ugm-3,74.43637,V ugm-3,No data,V ugm-3 (Ref.eq),221.7,N deg,6.6,N ms-1,14.7,N degC
7/22/2023,11:00:00,28.57836,V ugm-3,31.79987,V ugm-3,75.61941,V ugm-3,No data,V ugm-3 (Ref.eq),212.4,N deg,7.6,N ms-1,15,N degC
7/22/2023,12:00:00,32.10386,V ugm-3,36.6629,V ugm-3,85.88812,V ugm-3,No data,V ugm-3 (Ref.eq),205.8,N deg,8.2,N ms-1,14.7,N degC
7/22/2023,13:00:00,25.45845,V ugm-3,27.87655,V ugm-3,66.91229,V ugm-3,No data,V ugm-3 (Ref.eq),215.8,N deg,9,N ms-1,15.1,N degC
7/22/2023,14:00:00,21.55857,V ugm-3,25.85899,V ugm-3,58.915,V ugm-3,No data,V ugm-3 (Ref.eq),220.2,N deg,8.7,N ms-1,15.6,N degC
7/22/2023,15:00:00,21.34017,V ugm-3,22.31351,V ugm-3,55.03465,V ugm-3,No data,V ugm-3 (Ref.eq),221.7,N deg,8.3,N ms-1,15.8,N degC
7/22/2023,16:00:00,26.67521,V ugm-3,26.38943,V ugm-3,67.29086,V ugm-3,No data,V ugm-3 (Ref.eq),220.7,N deg,7.9,N ms-1,15.7,N degC
7/22/2023,17:00:00,21.05938,V ugm-3,23.50119,V ugm-3,55.79179,V ugm-3,No data,V ugm-3 (Ref.eq),220.2,N deg,8.1,N ms-1,15.7,N degC
7/22/2023,18:00:00,27.61119,V ugm-3,26.98911,V ugm-3,69.32568,V ugm-3,No data,V ugm-3 (Ref.eq),215.1,N deg,8.1,N ms-1,15.5,N degC
7/22/2023,19:00:00,26.51922,V ugm-3,27.9063,V ugm-3,68.56854,V ugm-3,No data,V ugm-3 (Ref.eq),212.1,N deg,8.1,N ms-1,15.5,N degC
7/22/2023,20:00:00,20.68499,V ugm-3,25.3056,V ugm-3,57.02214,V ugm-3,No data,V ugm-3 (Ref.eq),212.5,N deg,8.1,N ms-1,15.4,N degC
7/22/2023,21:00:00,17.0971,V ugm-3,24.18198,V ugm-3,50.39716,V ugm-3,No data,V ugm-3 (Ref.eq),214.4,N deg,7.8,N ms-1,15.5,N degC
7/22/2023,22:00:00,14.78836,V ugm-3,24.83539,V ugm-3,47.51057,V ugm-3,No data,V ugm-3 (Ref.eq),222.4,N deg,7.4,N ms-1,15.6,N degC
7/22/2023,23:00:00,12.88522,V ugm-3,21.79102,V ugm-3,41.54809,V ugm-3,No data,V ugm-3 (Ref.eq),237.9,N deg,5.6,N ms-1,15.8,N degC
7/22/2023,24:00:00,2.05914,V ugm-3,8.72034,V ugm-3,11.87764,V ugm-3,No data,V ugm-3 (Ref.eq),245,N deg,5.3,N ms-1,15.9,N degC
7/23/2023,1:00:00,0.49891,V ugm-3,4.28036,V ugm-3,5.04535,V ugm-3,No data,V ugm-3 (Ref.eq),243.4,N deg,5.8,N ms-1,16.2,N degC
7/23/2023,2:00:00,0.83152,V ugm-3,10.01398,V ugm-3,11.28897,V ugm-3,No data,V ugm-3 (Ref.eq),246.3,N deg,5.4,N ms-1,16.2,N degC
7/23/2023,3:00:00,0.62364,V ugm-3,5.76038,V ugm-3,6.71662,V ugm-3,No data,V ugm-3 (Ref.eq),252.6,N deg,5.6,N ms-1,16,N degC
7/23/2023,4:00:00,0.43655,V ugm-3,5.24315,V ugm-3,5.91252,V ugm-3,No data,V ugm-3 (Ref.eq),251.2,N deg,5.3,N ms-1,15.7,N degC
7/23/2023,5:00:00,0.49891,V ugm-3,5.90433,V ugm-3,6.66932,V ugm-3,No data,V ugm-3 (Ref.eq),249.2,N deg,5.2,N ms-1,15.4,N degC
7/23/2023,6:00:00,0.77955,V ugm-3,4.24422,V ugm-3,5.43952,V ugm-3,No data,V ugm-3 (Ref.eq),247,N deg,4.9,N ms-1,15.3,N degC
7/23/2023,7:00:00,0.8731,V ugm-3,3.91159,V ugm-3,5.25032,V ugm-3,No data,V ugm-3 (Ref.eq),243.4,N deg,4.9,N ms-1,15.3,N degC
7/23/2023,8:00:00,2.32826,V ugm-3,6.70995,V ugm-3,10.2799,V ugm-3,No data,V ugm-3 (Ref.eq),245.5,N deg,5,N ms-1,15.6,N degC
7/23/2023,9:00:00,1.96447,V ugm-3,5.50188,V ugm-3,8.51403,V ugm-3,No data,V ugm-3 (Ref.eq),250.6,N deg,5,N ms-1,16,N degC
7/23/2023,10:00:00,1.90211,V ugm-3,4.5569,V ugm-3,7.47342,V ugm-3,No data,V ugm-3 (Ref.eq),262.4,N deg,7.1,N ms-1,18.3,N degC
7/23/2023,11:00:00,1.59029,V ugm-3,4.46742,V ugm-3,6.90582,V ugm-3,No data,V ugm-3 (Ref.eq),265,N deg,6.4,N ms-1,17.5,N degC
7/23/2023,12:00:00,1.96447,V ugm-3,5.54918,V ugm-3,8.56133,V ugm-3,No data,V ugm-3 (Ref.eq),268.4,N deg,7.5,N ms-1,19.7,N degC
7/23/2023,13:00:00,2.15156,V ugm-3,6.44481,V ugm-3,9.74383,V ugm-3,No data,V ugm-3 (Ref.eq),263.3,N deg,7.3,N ms-1,20.2,N degC
7/23/2023,14:00:00,2.0892,V ugm-3,6.16204,V ugm-3,9.36543,V ugm-3,No data,V ugm-3 (Ref.eq),265.6,N deg,7.4,N ms-1,20.3,N degC
7/23/2023,15:00:00,1.93329,V ugm-3,6.6376,V ugm-3,9.60193,V ugm-3,No data,V ugm-3 (Ref.eq),266.3,N deg,6.8,N ms-1,20.2,N degC
7/23/2023,16:00:00,2.12038,V ugm-3,7.86433,V ugm-3,11.11553,V ugm-3,No data,V ugm-3 (Ref.eq),266.2,N deg,6.3,N ms-1,19.9,N degC
7/23/2023,17:00:00,1.7462,V ugm-3,7.98084,V ugm-3,10.6583,V ugm-3,No data,V ugm-3 (Ref.eq),265.7,N deg,6.1,N ms-1,19.2,N degC
7/23/2023,18:00:00,1.93329,V ugm-3,9.4756,V ugm-3,12.43994,V ugm-3,No data,V ugm-3 (Ref.eq),272.2,N deg,5.3,N ms-1,17.9,N degC
7/23/2023,19:00:00,1.68383,V ugm-3,9.1486,V ugm-3,11.73043,V ugm-3,No data,V ugm-3 (Ref.eq),285.7,N deg,4.1,N ms-1,17,N degC
7/23/2023,20:00:00,1.37201,V ugm-3,8.58611,V ugm-3,10.68983,V ugm-3,No data,V ugm-3 (Ref.eq),284.5,N deg,2.4,N ms-1,15.4,N degC
7/23/2023,21:00:00,1.27846,V ugm-3,9.01335,V ugm-3,10.97363,V ugm-3,No data,V ugm-3 (Ref.eq),250.9,N deg,1.8,N ms-1,14.4,N degC
7/23/2023,22:00:00,0.77955,V ugm-3,8.59583,V ugm-3,9.79113,V ugm-3,No data,V ugm-3 (Ref.eq),226.1,N deg,2,N ms-1,13.5,N degC
7/23/2023,23:00:00,3.49239,V ugm-3,16.49774,V ugm-3,21.85266,V ugm-3,No data,V ugm-3 (Ref.eq),210.8,N deg,2.8,N ms-1,13.6,N degC
7/23/2023,24:00:00,0.68601,V ugm-3,7.13106,V ugm-3,8.18292,V ugm-3,No data,V ugm-3 (Ref.eq),228.2,N deg,3.9,N ms-1,13.4,N degC
7/24/2023,1:00:00,0.58175,V ugm-3,11.96789,V ugm-3,12.85989,V ugm-3,1.932,V ugm-3 (Ref.eq),259.9,N deg,1.9,N ms-1,12.9,N degC
7/24/2023,2:00:00,0.49864,V ugm-3,5.85449,V ugm-3,6.61906,V ugm-3,5.797,V ugm-3 (Ref.eq),246.1,N deg,1.9,N ms-1,12,N degC
7/24/2023,3:00:00,0.65447,V ugm-3,8.2159,V ugm-3,9.2194,V ugm-3,4.831,V ugm-3 (Ref.eq),254.6,N deg,1.7,N ms-1,11.7,N degC
7/24/2023,4:00:00,0.96612,V ugm-3,13.26969,V ugm-3,14.75105,V ugm-3,4.831,V ugm-3 (Ref.eq),274.9,N deg,1,N ms-1,11.6,N degC
7/24/2023,5:00:00,1.09078,V ugm-3,13.12582,V ugm-3,14.79832,V ugm-3,5.797,V ugm-3 (Ref.eq),326.7,N deg,1.2,N ms-1,11.6,N degC
7/24/2023,6:00:00,5.48504,V ugm-3,17.12037,V ugm-3,25.53066,V ugm-3,2.899,V ugm-3 (Ref.eq),23.4,N deg,1.7,N ms-1,12,N degC
7/24/2023,7:00:00,25.11901,V ugm-3,27.58075,V ugm-3,66.09603,V ugm-3,3.865,V ugm-3 (Ref.eq),40.6,N deg,2.4,N ms-1,12.4,N degC
7/24/2023,8:00:00,24.83852,V ugm-3,23.70844,V ugm-3,61.79364,V ugm-3,2.899,V ugm-3 (Ref.eq),41.8,N deg,4.7,N ms-1,12.8,N degC
7/24/2023,9:00:00,23.81008,V ugm-3,26.27822,V ugm-3,62.7865,V ugm-3,3.865,V ugm-3 (Ref.eq),34.3,N deg,5,N ms-1,12.8,N degC
7/24/2023,10:00:00,28.516,V ugm-3,28.7075,V ugm-3,72.43141,V ugm-3,3.865,V ugm-3 (Ref.eq),31.8,N deg,4.4,N ms-1,13,N degC
7/24/2023,11:00:00,30.2924,V ugm-3,30.75889,V ugm-3,77.20659,V ugm-3,5.797,V ugm-3 (Ref.eq),41.4,N deg,4.1,N ms-1,13.4,N degC
7/24/2023,12:00:00,30.75988,V ugm-3,32.87884,V ugm-3,80.04333,V ugm-3,7.73,V ugm-3 (Ref.eq),45.1,N deg,4.7,N ms-1,13.7,N degC
7/24/2023,13:00:00,26.45911,V ugm-3,29.97019,V ugm-3,70.54026,V ugm-3,12.561,V ugm-3 (Ref.eq),46,N deg,4.9,N ms-1,14.2,N degC
7/24/2023,14:00:00,28.23551,V ugm-3,30.50866,V ugm-3,73.80251,V ugm-3,10.628,V ugm-3 (Ref.eq),36.8,N deg,4.7,N ms-1,16.1,N degC
7/24/2023,15:00:00,30.66638,V ugm-3,37.18275,V ugm-3,84.20389,V ugm-3,14.493,V ugm-3 (Ref.eq),29.3,N deg,3.9,N ms-1,16.6,N degC
7/24/2023,16:00:00,32.13114,V ugm-3,42.26507,V ugm-3,91.53213,V ugm-3,12.561,V ugm-3 (Ref.eq),33.7,N deg,3.5,N ms-1,17.2,N degC
7/24/2023,17:00:00,28.26668,V ugm-3,36.84354,V ugm-3,80.18517,V ugm-3,16.425,V ugm-3 (Ref.eq),21.5,N deg,3,N ms-1,17.8,N degC
7/24/2023,18:00:00,26.80192,V ugm-3,35.30714,V ugm-3,76.40285,V ugm-3,20.29,V ugm-3 (Ref.eq),347,N deg,2.6,N ms-1,17.7,N degC
7/24/2023,19:00:00,18.91717,V ugm-3,33.63874,V ugm-3,62.64466,V ugm-3,13.527,V ugm-3 (Ref.eq),300.7,N deg,3.2,N ms-1,16,N degC
7/24/2023,20:00:00,16.92261,V ugm-3,33.1511,V ugm-3,59.09874,V ugm-3,21.256,V ugm-3 (Ref.eq),300,N deg,2.6,N ms-1,14.4,N degC
7/24/2023,21:00:00,28.88998,V ugm-3,42.03409,V ugm-3,86.33144,V ugm-3,14.493,V ugm-3 (Ref.eq),344.9,N deg,1.8,N ms-1,13.3,N degC
7/24/2023,22:00:00,5.11106,V ugm-3,29.04076,V ugm-3,36.87761,V ugm-3,20.29,V ugm-3 (Ref.eq),36,N deg,2.4,N ms-1,12.2,N degC
7/24/2023,23:00:00,1.80757,V ugm-3,20.30058,V ugm-3,23.07215,V ugm-3,8.696,V ugm-3 (Ref.eq),31.6,N deg,2.6,N ms-1,11.3,N degC
7/24/2023,24:00:00,1.30893,V ugm-3,17.85018,V ugm-3,19.85718,V ugm-3,11.594,V ugm-3 (Ref.eq),41.9,N deg,2.3,N ms-1,10.6,N degC
7/25/2023,1:00:00,4.95253,V ugm-3,19.20142,V ugm-3,26.7952,V ugm-3,8.696,V ugm-3 (Ref.eq),340.7,N deg,1.6,N ms-1,10.5,N degC
7/25/2023,2:00:00,1.45357,V ugm-3,11.94857,V ugm-3,14.17736,V ugm-3,No data,V ugm-3 (Ref.eq),339.4,N deg,0.9,N ms-1,9.7,N degC
7/25/2023,3:00:00,3.23939,V ugm-3,16.91339,V ugm-3,21.88038,V ugm-3,9.662,V ugm-3 (Ref.eq),325.9,N deg,0.7,N ms-1,9,N degC
7/25/2023,4:00:00,2.61643,V ugm-3,15.83649,V ugm-3,19.8483,V ugm-3,6.763,V ugm-3 (Ref.eq),330.5,N deg,0.5,N ms-1,8.3,N degC
7/25/2023,5:00:00,5.63779,V ugm-3,18.57603,V ugm-3,27.22052,V ugm-3,7.73,V ugm-3 (Ref.eq),13.9,N deg,0,N ms-1,7.4,N degC
7/25/2023,6:00:00,37.81367,V ugm-3,35.54313,V ugm-3,93.52328,V ugm-3,19.324,V ugm-3 (Ref.eq),177.2,N deg,0.2,N ms-1,9.3,N degC
7/25/2023,7:00:00,57.65494,V ugm-3,41.69785,V ugm-3,130.10085,V ugm-3,12.561,V ugm-3 (Ref.eq),30.2,N deg,0.4,N ms-1,11,N degC
7/25/2023,8:00:00,17.47403,V ugm-3,32.94079,V ugm-3,59.73392,V ugm-3,12.561,V ugm-3 (Ref.eq),335.9,N deg,1.3,N ms-1,13.2,N degC
7/25/2023,9:00:00,7.88044,V ugm-3,24.91972,V ugm-3,37.0029,V ugm-3,16.425,V ugm-3 (Ref.eq),314.1,N deg,2.4,N ms-1,14.8,N degC
7/25/2023,10:00:00,5.66894,V ugm-3,15.83458,V ugm-3,24.52682,V ugm-3,11.594,V ugm-3 (Ref.eq),316.5,N deg,3,N ms-1,15.7,N degC
7/25/2023,11:00:00,4.79679,V ugm-3,14.90347,V ugm-3,22.25845,V ugm-3,15.459,V ugm-3 (Ref.eq),318.8,N deg,3.8,N ms-1,16.7,N degC
7/25/2023,12:00:00,3.14595,V ugm-3,10.91314,V ugm-3,15.73686,V ugm-3,27.054,V ugm-3 (Ref.eq),311.9,N deg,3.9,N ms-1,17.4,N degC
7/25/2023,13:00:00,4.42302,V ugm-3,12.73563,V ugm-3,19.51749,V ugm-3,16.425,V ugm-3 (Ref.eq),302.2,N deg,4,N ms-1,17.9,N degC
7/25/2023,14:00:00,6.19845,V ugm-3,19.1341,V ugm-3,28.63826,V ugm-3,23.189,V ugm-3 (Ref.eq),298.5,N deg,4.4,N ms-1,18.2,N degC
